Categoria,Item,Valor
media_preco_produto,Fall which particularly seem top power. - sum,45476
media_preco_produto,Fall which particularly seem top power. - avg,45476.0
media_preco_produto,Fall with base impact.,
media_preco_produto,Fall with base impact. - count,1
media_preco_produto,Fall with base impact. - sum,49372
media_preco_produto,Fall with base impact. - avg,49372.0
media_preco_produto,Family store decision. Find rich class herself.,
media_preco_produto,Family store decision. Find rich class herself. - count,1
media_preco_produto,Family store decision. Find rich class herself. - sum,32724
media_preco_produto,Family store decision. Find rich class herself. - avg,32724.0
media_preco_produto,Family wind heavy Mr firm in.,
media_preco_produto,Family wind heavy Mr firm in. - count,1
media_preco_produto,Family wind heavy Mr firm in. - sum,51247
media_preco_produto,Family wind heavy Mr firm in. - avg,51247.0
media_preco_produto,Father offer become.,
media_preco_produto,Father offer become. - count,1
media_preco_produto,Father offer become. - sum,30641
media_preco_produto,Father offer become. - avg,30641.0
media_preco_produto,Fight over page.,
media_preco_produto,Fight over page. - count,1
media_preco_produto,Fight over page. - sum,88705
media_preco_produto,Fight over page. - avg,88705.0
media_preco_produto,Fight politics experience better only someone.,
media_preco_produto,Fight politics experience better only someone. - count,1
media_preco_produto,Fight politics experience better only someone. - sum,60201
media_preco_produto,Fight politics experience better only someone. - avg,60201.0
media_preco_produto,Figure blood customer perhaps.,
media_preco_produto,Figure blood customer perhaps. - count,1
media_preco_produto,Figure blood customer perhaps. - sum,32236
media_preco_produto,Figure blood customer perhaps. - avg,32236.0
media_preco_produto,Figure decision cultural magazine four according.,
media_preco_produto,Figure decision cultural magazine four according. - count,1
media_preco_produto,Figure decision cultural magazine four according. - sum,32379
media_preco_produto,Figure decision cultural magazine four according. - avg,32379.0
media_preco_produto,Final though ready west because ball care left.,
media_preco_produto,Final though ready west because ball care left. - count,1
media_preco_produto,Final though ready west because ball care left. - sum,82158
media_preco_produto,Final though ready west because ball care left. - avg,82158.0
media_preco_produto,Finally ability if grow.,
media_preco_produto,Finally ability if grow. - count,1
media_preco_produto,Finally ability if grow. - sum,55674
media_preco_produto,Finally ability if grow. - avg,55674.0
media_preco_produto,Find although hear before develop marriage skill.,
media_preco_produto,Find although hear before develop marriage skill. - count,1
media_preco_produto,Find although hear before develop marriage skill. - sum,81216
media_preco_produto,Find although hear before develop marriage skill. - avg,81216.0
media_preco_produto,First enjoy provide view interview.,
media_preco_produto,First enjoy provide view interview. - count,1
media_preco_produto,First enjoy provide view interview. - sum,59702
media_preco_produto,First enjoy provide view interview. - avg,59702.0
media_preco_produto,First local eye.,
media_preco_produto,First local eye. - count,1
media_preco_produto,First local eye. - sum,14204
media_preco_produto,First local eye. - avg,14204.0
media_preco_produto,First no might hospital job wish.,
media_preco_produto,First no might hospital job wish. - count,1
media_preco_produto,First no might hospital job wish. - sum,81348
media_preco_produto,First no might hospital job wish. - avg,81348.0
media_preco_produto,Five commercial current night.,
media_preco_produto,Five commercial current night. - count,1
media_preco_produto,Five commercial current night. - sum,39978
media_preco_produto,Five commercial current night. - avg,39978.0
media_preco_produto,Floor site nature oil service.,
media_preco_produto,Floor site nature oil service. - count,1
media_preco_produto,Floor site nature oil service. - sum,18957
media_preco_produto,Floor site nature oil service. - avg,18957.0
media_preco_produto,Fly among avoid less sense. Race might put.,
media_preco_produto,Fly among avoid less sense. Race might put. - count,1
media_preco_produto,Fly among avoid less sense. Race might put. - sum,54619
media_preco_produto,Fly among avoid less sense. Race might put. - avg,54619.0
media_preco_produto,Fly that door identify color.,
media_preco_produto,Fly that door identify color. - count,1
media_preco_produto,Fly that door identify color. - sum,76167
media_preco_produto,Fly that door identify color. - avg,76167.0
media_preco_produto,Follow popular despite debate local big.,
media_preco_produto,Follow popular despite debate local big. - count,1
media_preco_produto,Follow popular despite debate local big. - sum,17761
media_preco_produto,Follow popular despite debate local big. - avg,17761.0
media_preco_produto,Food bar spend majority new.,
media_preco_produto,Food bar spend majority new. - count,1
media_preco_produto,Food bar spend majority new. - sum,27490
media_preco_produto,Food bar spend majority new. - avg,27490.0
media_preco_produto,Food news impact knowledge bed bit tax.,
media_preco_produto,Food news impact knowledge bed bit tax. - count,1
media_preco_produto,Food news impact knowledge bed bit tax. - sum,25484
media_preco_produto,Food news impact knowledge bed bit tax. - avg,25484.0
media_preco_produto,Foot above probably.,
media_preco_produto,Foot above probably. - count,1
media_preco_produto,Foot above probably. - sum,25256
media_preco_produto,Foot above probably. - avg,25256.0
media_preco_produto,Foot foreign simply option industry far staff.,
media_preco_produto,Foot foreign simply option industry far staff. - count,1
media_preco_produto,Foot foreign simply option industry far staff. - sum,59704
media_preco_produto,Foot foreign simply option industry far staff. - avg,59704.0
media_preco_produto,Foot point control law watch.,
media_preco_produto,Foot point control law watch. - count,1
media_preco_produto,Foot point control law watch. - sum,76700
media_preco_produto,Foot point control law watch. - avg,76700.0
media_preco_produto,For almost morning fund adult.,
media_preco_produto,For almost morning fund adult. - count,1
media_preco_produto,For almost morning fund adult. - sum,67455
media_preco_produto,For almost morning fund adult. - avg,67455.0
media_preco_produto,Force election one mention value.,
media_preco_produto,Force election one mention value. - count,1
media_preco_produto,Force election one mention value. - sum,59076
media_preco_produto,Force election one mention value. - avg,59076.0
media_preco_produto,Force pressure door model in should.,
media_preco_produto,Force pressure door model in should. - count,1
media_preco_produto,Force pressure door model in should. - sum,14368
media_preco_produto,Force pressure door model in should. - avg,14368.0
media_preco_produto,Former fear free because get.,
media_preco_produto,Former fear free because get. - count,1
media_preco_produto,Former fear free because get. - sum,29210
media_preco_produto,Former fear free because get. - avg,29210.0
media_preco_produto,Four attention still senior single determine.,
media_preco_produto,Four attention still senior single determine. - count,1
media_preco_produto,Four attention still senior single determine. - sum,78294
media_preco_produto,Four attention still senior single determine. - avg,78294.0
media_preco_produto,Four food trade almost your.,
media_preco_produto,Four food trade almost your. - count,1
media_preco_produto,Four food trade almost your. - sum,96746
media_preco_produto,Four food trade almost your. - avg,96746.0
media_preco_produto,Free side me.,
media_preco_produto,Free side me. - count,1
media_preco_produto,Free side me. - sum,64036
media_preco_produto,Free side me. - avg,64036.0
media_preco_produto,Friend set project set else cause technology.,
media_preco_produto,Friend set project set else cause technology. - count,1
media_preco_produto,Friend set project set else cause technology. - sum,45969
